0	6.90383	-0.0763652	0.0188989
49.9572	6.40156	-0.0276033	0.0265135
99.8818	6.06555	-0.0469808	-0.00244876
149.783	5.81676	-0.000486507	-0.00627075
199.71	5.62592	-0.0769611	-0.0169037
249.775	5.45886	-0.0775469	0.010738
299.824	5.31362	-0.0791667	0.00191718
349.863	5.1893	0.0573141	0.0290111
399.861	5.0881	0.0042662	0.00825192
449.77	4.97812	0.0428889	0.0124666
499.741	4.88938	-0.00931106	-0.00410249
549.739	4.80252	-0.0332267	-0.0151476
599.788	4.72373	-0.014462	-0.00883997
649.724	4.64784	-0.024751	0.00401221
699.814	4.57893	0.0787811	0.0274556
749.733	4.51194	0.0352131	-0.00520094
799.788	4.45574	0.00767728	0.0270416
849.691	4.3962	0.031533	0.0208145
899.74	4.35349	-0.010854	-0.00869203
949.665	4.30784	-0.0277157	-0.0214046
999.709	4.26432	0.0253822	0.0145916
1049.8	4.22602	0.0275055	0.0166899
1099.71	4.1849	-0.0181282	-0.0154977
1149.74	4.13982	-0.0770289	-0.024231
1199.79	4.10958	-0.0708993	0.0281187
1249.85	4.06149	-0.0398364	0.026034
1299.82	4.01532	0.0238351	-0.0166134
1349.81	3.98604	0.0600841	0.0275779
1399.73	3.95212	-0.03801	0.0174747
1449.83	3.91783	-0.0248609	-0.0286445
1499.79	3.88968	0.0118301	-0.019391
1549.74	3.86336	0.0797328	0.0257511
1599.77	3.83925	0.0716449	-0.00912747
1649.8	3.81471	0.0730564	0.0071445
1699.74	3.79202	0.0570485	-0.0248403
1749.69	3.76054	0.0649065	0.0010547
1799.66	3.74229	-0.056445	-0.0115278
1849.6	3.71343	-0.0454929	0.0151388
1899.55	3.68047	0.0511487	-0.00871316
1949.61	3.66144	0.0124247	0.00809902
1999.51	3.63047	-0.0342653	-0.0212116
2049.48	3.61225	0.0617159	-0.00779198
2099.41	3.59571	0.0618769	-0.0130508
2149.33	3.57822	0.0153696	0.0288202
2199.36	3.55641	0.0658645	-0.0208772
2249.36	3.53388	-0.0601934	0.00371413
2299.34	3.52041	-0.0627075	-0.00193938
2349.24	3.49451	0.00112521	0.0118051
2399.17	3.47022	0.0157012	0.0184777
2449.13	3.44849	0.00161874	0.00228913
2499.11	3.43332	0.00847763	-0.0286473
2549.13	3.42261	0.0260432	-0.0196422
2599.04	3.40141	-0.010147	0.0070364
2649.02	3.38313	0.0738257	-0.00457236
2699.07	3.36908	-0.0148208	0.0097754
2749.09	3.35627	-0.00379236	-0.0218094
2799.13	3.335	-0.0194401	-0.00343543
2849.14	3.31132	0.00948671	-0.0288383
2899.09	3.29247	-0.048267	-0.00851305
2949.15	3.28286	0.0790173	0.0165147
2999.13	3.26742	-0.0723336	-0.0116299
3049.22	3.25689	0.0689782	-0.0160504
3099.3	3.2413	0.015264	0.0233035
3149.26	3.21959	0.0217975	-0.0188086
3199.28	3.21214	-0.0692455	0.0115705
3249.23	3.19857	0.0314425	-0.00971981
3299.24	3.19004	-0.0289716	-0.0168768
3349.24	3.1659	-0.0421628	0.00349221
3399.2	3.15594	0.0154647	0.0284447
3449.19	3.13828	0.0707056	0.011163
3499.11	3.12324	-0.047291	0.0228
3549.04	3.10253	-0.000816717	0.0125411
3598.96	3.08846	0.0214894	0.0193236
3648.87	3.07227	0.0144274	-0.0295021
3698.77	3.05826	0.0230725	-0.022921
3748.77	3.05391	0.0162162	0.0247973
3798.77	3.0436	0.036797	0.0179241
3848.85	3.02758	-0.0442525	-0.0270574
3898.93	3.01025	0.0161436	-0.0130763
3948.84	2.99993	0.0128716	0.00477723
3998.91	2.99122	-0.0288954	-0.0168126
4048.86	2.96908	-0.0229359	-0.0164466
4098.81	2.95743	0.0690773	0.00805715
4148.75	2.94437	0.0361977	0.0204371
4198.79	2.92823	-0.0215228	0.00963771
4248.73	2.91029	0.0455744	0.0183239
4298.7	2.89547	-0.0268045	0.0209939
4348.76	2.87907	-0.0269526	-0.0118324
4398.81	2.85858	-0.00503517	0.0052423
4448.81	2.8566	0.0275003	-0.0156427
4498.75	2.84991	-0.00151759	-0.0248196
4548.69	2.83131	-0.00522333	0.0192853
4598.7	2.82343	-0.0540805	0.0108422
4648.63	2.81459	-0.0361743	0.00685248
4698.59	2.81392	-0.0330325	0.00862952
4748.64	2.80897	0.0161788	0.0290732
4798.68	2.79615	-0.0278068	0.00429169
4848.75	2.78944	0.0737272	-0.02495
4898.66	2.78101	-0.0264749	-0.00114824
4948.57	2.77819	0.0751193	-0.0111747
4998.63	2.76414	-0.018381	0.0112758
5048.65	2.74492	-0.0268845	-0.00317859
5098.67	2.72768	-0.0618231	-0.0080917
5148.58	2.72565	-0.0449779	0.0209813
5198.57	2.72038	-0.0718384	-0.010569
5248.6	2.72002	0.00344615	-0.000220038
5298.59	2.71794	-0.000490318	0.0297068
5348.63	2.71628	0.0566711	-0.0033176
5398.59	2.7008	-0.0267183	0.024764
5448.51	2.68764	-0.044502	0.0202645
5498.59	2.6872	0.0776676	0.0296686
5548.6	2.67186	-0.067469	-0.0115478
5598.63	2.6684	-0.0114729	-0.00911044
5648.54	2.65989	0.0655122	-0.0208484
5698.61	2.65152	0.00435475	0.0263846
5748.6	2.63819	0.069009	-0.00231302
5798.59	2.63135	0.0343885	0.017916
5848.58	2.61414	0.010869	-0.0166881
5898.67	2.61341	0.0412008	-0.00662712
5948.62	2.59774	-0.0441471	-0.0225606
5998.61	2.5973	0.0301168	-0.0253712
6048.68	2.59097	-0.0571427	-0.0289867
6098.73	2.58963	0.00937698	-0.000436105
6148.78	2.57836	-0.0742503	0.0280475
6198.84	2.5619	-0.0620731	-0.0237295
6248.82	2.55314	0.037061	0.0018124
6298.8	2.53892	0.0263314	-0.00320876
6348.88	2.53454	0.0398458	-0.0269924
6398.8	2.5261	-0.0240931	0.010031
6448.76	2.51551	-0.0571111	-0.00983598
6498.84	2.50345	0.0794968	-0.0213808
6548.84	2.49325	0.0672142	0.025906
6598.84	2.47979	0.0214831	-0.0198165
6648.82	2.47353	0.022884	-0.0104224
6698.83	2.47611	0.01459	-0.0250044
6748.79	2.4658	0.0363717	-0.0227565
6798.74	2.44879	0.0302667	0.0195854
6848.79	2.44531	0.0569732	-0.0194648
6898.85	2.42959	0.04618	-0.00446575
6948.81	2.42382	0.0449633	0.00703366
6998.81	2.42162	-0.0239043	1.88792e-05
7048.73	2.42034	0.0329069	-0.019883
7098.65	2.42233	0.0141103	0.0117679
7148.6	2.42326	0.0422454	-0.0230463
7198.54	2.42317	-0.0573427	-0.0292687
7248.6	2.42346	-0.0216808	-0.0258854
7298.55	2.41814	0.0465296	-0.0216296
7348.59	2.41536	-0.042515	0.0037736
7398.56	2.40964	0.0406162	0.0288416
7448.47	2.40309	0.079097	-0.0215226
7498.53	2.39958	0.0573336	-0.0275278
7548.59	2.39332	-0.00905621	-0.0179226
7598.59	2.37865	0.0548512	-0.0131454
7648.53	2.36737	0.0537761	-0.00914826
7698.57	2.36931	-0.00350968	0.0198092
7748.61	2.36071	-0.0207722	0.00075682
7798.65	2.3543	0.0667505	-0.0163667
7848.73	2.3564	-0.0153292	-0.0143701
7898.68	2.34417	0.00673307	0.0160232
7948.7	2.3451	0.0649623	-0.00689721
7998.69	2.33841	-0.00890039	0.00417565
8048.65	2.32563	-0.00188337	0.00985508
8098.72	2.31093	0.0593441	-0.0162247
8148.66	2.30849	-0.00622423	0.0110384
8198.66	2.30322	-0.0407167	-0.00186274
8248.75	2.30151	0.0444807	0.0251269
8298.83	2.30503	-0.0476222	-0.0251811
8348.86	2.3062	-0.0356156	-0.0118829
8398.9	2.30836	0.0403446	-0.00302487
8448.95	2.29616	-0.0236916	0.0209779
8498.87	2.29535	0.0390951	-0.0179542
8548.79	2.28388	0.0583778	0.0133431
8598.87	2.27047	-0.00143759	-0.000614223
8648.82	2.26364	0.0465287	-0.026833
8698.74	2.2505	0.0691471	0.0281481
8748.74	2.24007	-0.0393722	0.0118332
8798.79	2.2279	-0.0253541	-0.0171426
8848.73	2.22353	-0.0399211	-0.0279073
8898.7	2.21219	0.0423304	-0.0276475
8948.78	2.21593	0.0281636	0.0243358
8998.83	2.20767	0.0416127	0.00951934
9048.86	2.1927	0.00985388	0.00531185
9098.85	2.18596	-0.0469257	-0.0153214
9148.78	2.18479	0.0159009	0.0173598
9198.73	2.17502	-0.00509042	0.0169903
9248.71	2.17506	-0.0636176	0.0220747
9298.7	2.1794	-0.0543478	0.00639281
9348.79	2.16874	-0.0195064	-0.00177162
9398.75	2.15826	-0.0200135	-0.0177999
9448.83	2.15207	0.0267008	-0.0150993
9498.77	2.15537	-0.0720175	0.000499172
9548.73	2.14669	0.0106206	-0.0224685
9598.75	2.1456	-0.0393891	0.0251948
9648.81	2.15034	0.0105245	-0.0277913
9698.77	2.14886	0.000673581	-0.0146709
9748.85	2.15242	-0.00611215	-0.00259029
9798.88	2.15565	0.0799548	-0.0150199
9848.79	2.14393	-0.0123717	0.0260246
9898.69	2.13765	0.0603402	0.0214219
9948.7	2.12518	-0.00932356	-0.0228782
9998.73	2.12899	0.00354437	0.0188456
10048.8	2.12344	-0.0637913	0.00753079
10098.7	2.10853	0.0180764	-0.0112019
10148.7	2.10712	-0.0676723	0.0270221
10198.8	2.10926	-0.00530523	-0.016878
10248.7	2.10843	-0.0299301	0.00189853
10298.6	2.09979	-0.0458043	-0.0274319
10348.7	2.09229	-0.019901	-0.0283035
10398.7	2.08177	0.0380327	0.00570138
10448.7	2.07803	0.00628063	-0.0155483
10498.7	2.06668	0.073136	0.0285972
10548.8	2.05301	0.0116688	-0.0158514
10598.8	2.04354	-0.0526612	0.0162287
10648.9	2.03769	-0.0306465	-0.0136786
10698.9	2.04089	-0.0542198	-0.0272947
10748.8	2.04219	0.0223774	-0.0238605
10798.9	2.04308	0.0475647	0.0223411
10848.9	2.04059	0.0364979	-0.00721957
10899	2.02961	-0.0309819	-0.0270913
10949	2.03039	-0.0208339	-0.0282014
10999.1	2.03241	0.0483788	-0.00629382
11049.1	2.0278	-0.0788548	-0.0124518
11099.2	2.024	-0.0279707	-0.00875336
11149.1	2.02029	0.00447577	0.00913018
11199.2	2.00614	0.00818244	-0.0291271
11249.2	2.00221	-0.0117455	0.0123405
11299.1	1.99334	-0.0452807	-0.0269812
11349	1.99105	-0.00168947	-0.028071
11399	1.9837	0.00614044	0.000882187
11448.9	1.98166	-0.0480525	0.022834
11499	1.98123	-0.0334795	0.011053
11549.1	1.97954	-0.0528234	0.0136507
11599	1.97088	-0.0500675	-0.0166951
11649.1	1.97508	-0.0364363	-0.0242604
11699.1	1.97616	0.0620619	0.0127085
11749.1	1.96935	0.0234346	-0.0207297
11799.1	1.97058	0.0478489	0.0136303
11849.2	1.9678	-0.0543035	-0.0145181
11899.3	1.96851	-0.0473214	0.0111912
11949.4	1.96131	-0.0101735	0.0199619
11999.3	1.95028	0.0794196	-0.0277604
12049.4	1.94299	-0.0137126	-0.0253497
12099.4	1.94143	-0.0403817	0.00912928
12149.5	1.94262	-0.0435341	0.00112706
12199.4	1.93273	-0.0012422	-0.0291261
12249.4	1.93456	-0.00381978	-0.0146715
12299.4	1.93561	0.00809377	0.0120044
12349.4	1.92441	0.00937329	-0.0236555
12399.4	1.9142	-0.053942	-0.0164478
12449.4	1.90424	-0.0338579	0.0261077
12499.3	1.90424	-0.0559549	0.0172042
12549.3	1.90419	0.0126578	-0.0226244
12599.2	1.89062	0.0161468	0.00726881
12649.2	1.88899	-0.0710299	-0.0148231
12699.1	1.88122	0.0499403	-0.00504787
12749.1	1.87747	0.0144619	0.00782849
12799.2	1.87139	0.0355695	0.02115
12849.2	1.87699	0.0372829	0.0202769
12899.2	1.87105	-0.00687154	0.0112396
12949.2	1.87521	-0.00355191	-0.00638799
12999.2	1.86374	-0.0280418	0.0232981
13049.2	1.86383	-0.0147795	-0.0299169
13099.1	1.85559	-0.0589155	0.0176478
13149.1	1.86041	0.0106854	0.0259835
13199	1.8647	-0.0301492	0.00110159
13249	1.85242	0.0278088	0.00819215
13299	1.84382	-0.0395261	0.00197042
13349.1	1.83902	-0.0345655	0.00684519
13399.1	1.84434	0.0343609	0.0239982
13449.1	1.84677	0.0311234	0.0191068
13499.2	1.84562	0.027026	-0.00494355
13549.2	1.84653	0.00649712	0.0288988
13599.2	1.84331	-0.045324	-0.00040719
13649.2	1.83845	0.07742	0.0293392
13699.2	1.84262	0.0136581	-0.0180003
13749.1	1.83518	-0.0749399	0.00201959
13799	1.82597	-0.0622914	-0.0194038
13849.1	1.81576	0.0169604	-0.025096
13899.1	1.81618	-0.0356623	-0.00626535
13949.1	1.81201	0.0173601	-0.025791
13999.1	1.79871	-0.0761074	0.0236954
14049.1	1.8046	-0.0700086	0.00194332
14099.2	1.80821	-0.0440706	-0.0203965
14149.2	1.79674	0.0626861	-0.013205
14199.2	1.79468	-0.022248	-0.000562633
14249.3	1.79913	-0.0523284	0.0134597
14299.3	1.80115	-0.0773999	-0.022312
14349.4	1.79824	-0.0287242	-0.0181101
14399.3	1.79596	-0.0253122	0.00698277
14449.3	1.79232	0.0370473	-0.0245917
14499.3	1.79822	-0.0603205	-0.0174419
14549.2	1.79967	-0.0346555	-0.0208285
14599.3	1.78832	0.0316999	-0.00710591
14649.2	1.77527	-0.0403069	0.000425884
14699.3	1.77782	0.0626348	0.0233628
14749.3	1.78076	0.0390697	0.00189476
14799.3	1.77248	-0.042021	-0.00263609
14849.3	1.76089	0.0286923	-0.00296686
14899.4	1.75622	0.0539377	-0.0107105
14949.4	1.74909	0.0289972	-0.00169823
14999.4	1.75169	0.0334109	-0.0236621
15049.4	1.74519	0.0760016	0.0297769
15099.5	1.74194	-0.0498559	-0.0027465
15149.5	1.73186	-0.0602992	-0.00325688
15199.6	1.72243	-0.0170879	0.00132112
15249.5	1.7205	-0.0789714	-0.0271967
15299.5	1.71226	0.00865048	-0.0192833
15349.4	1.71733	0.0544822	0.000628679
15399.4	1.71617	-0.0510519	0.0191235
15449.3	1.70902	-0.0500027	-0.0282183
15499.2	1.69769	0.0221568	0.0258462
15549.1	1.6935	0.0761189	-0.0111454
15599.1	1.69	0.0678857	-0.00161855
15649.2	1.67918	0.0312532	-0.00267919
15699.2	1.66631	-0.0130752	-0.0278945
15749.3	1.66883	0.0462752	-0.00491593
15799.4	1.66498	0.0617451	-0.0035256
15849.5	1.67027	-0.0013203	0.018617
15899.4	1.66596	0.000845233	-0.0128119
15949.4	1.66656	-0.00109851	-0.0234787
15999.4	1.66804	-0.0594949	0.0261577
16049.5	1.66887	-0.0261934	-0.026911
16099.4	1.66163	-0.0096406	0.0189253
16149.5	1.66441	0.0269653	-0.0278648
16199.5	1.6535	0.0531008	-0.00569215
16249.6	1.64113	-0.0312816	0.00358666
16299.6	1.63172	-0.0185831	-0.00200799
16349.6	1.61924	-0.0747187	0.015816
16399.6	1.62251	-0.00604816	-0.0193019
16449.6	1.62397	0.0384986	0.00237426
16499.5	1.62237	0.0374843	0.0294114
16549.4	1.61194	-0.0602479	0.0203665
16599.4	1.60863	0.028891	-0.0109603
16649.5	1.60215	-0.0416085	0.0173173
16699.4	1.59634	-0.0330476	-0.0264548
16749.4	1.58498	0.0658968	0.00269704
16799.4	1.59173	-0.0725947	0.022812
16849.5	1.58906	0.0636583	-0.00575232
16899.5	1.57972	0.0690375	-0.00266826
16949.6	1.5683	-0.0343444	0.0198747
16999.5	1.5703	-0.0655023	0.0235663
17049.5	1.57342	-0.0411116	0.0291152
17099.6	1.56337	0.067063	-0.0272514
17149.7	1.56911	-0.0711774	0.0158396
17199.7	1.56466	0.0351345	-0.0203387
17249.6	1.55764	0.0413728	-0.00271881
17299.6	1.56311	0.0487347	0.0163244
17349.6	1.5551	-0.018833	-0.0172227
17399.6	1.5447	0.0463232	-0.00195608
17449.6	1.54321	0.0372592	-0.00917796
17499.5	1.54238	0.0739624	0.0175885
17549.4	1.53599	0.0554613	-0.00792869
17599.5	1.53396	0.0219469	0.0231399
17649.5	1.52835	0.0268311	0.026677
17699.6	1.51875	-0.0609346	0.011884
17749.6	1.51406	0.0292374	0.0122689
17799.6	1.5058	-0.0455042	0.00426337
17849.6	1.50784	-0.0193091	-0.0181598
17899.5	1.50768	-0.00170509	-0.00656631
17949.5	1.49827	-0.0456709	-0.0267667
17999.4	1.49964	0.023431	0.0168088
18049.3	1.50539	-0.0500328	0.0223143
18099.2	1.49455	-0.0760638	-0.0016169
18149.3	1.49339	0.0737466	-0.0227328
18199.4	1.49387	-0.0340692	0.0146526
18249.4	1.4997	0.0370601	-0.0041574
18299.5	1.50584	0.055271	-0.00740212
18349.6	1.494	-0.0252975	-0.0207049
18399.7	1.49558	-0.0785472	0.00628431
18449.8	1.49967	-0.0696804	-0.0291632
18499.7	1.49521	-0.0429617	0.00866756
18549.7	1.49107	-0.035051	0.00672526
18599.7	1.48554	-0.0219997	0.00419405
18649.7	1.47934	0.0510955	0.015683
18699.7	1.47833	0.0399153	-0.00905121
18749.7	1.46779	-0.0517116	0.000922302
18799.6	1.47219	-0.0357701	-0.0257531
18849.7	1.47219	0.0118971	-0.0171733
18899.7	1.47907	-0.0184485	0.00595173
18949.8	1.48	0.0759971	0.00130424
18999.7	1.48418	-0.0165917	0.00873311
19049.7	1.48734	0.054382	0.0292468
19099.7	1.4752	-0.0638565	0.0161533
19149.7	1.46902	-0.053615	0.00449805
19199.8	1.46601	0.0226937	-0.00995785
19249.7	1.4562	0.0406547	-0.0283657
19299.6	1.4597	-0.00662949	-0.0231767
19349.7	1.45339	-0.0685528	-0.00270733
19399.8	1.44344	-0.00249397	0.00143068
19449.8	1.43602	-0.0750748	-0.00849278
19499.9	1.43408	0.071454	-0.0122542
19549.9	1.43918	-0.0218722	0.0275533
19599.9	1.43955	0.0208705	0.0192048
19649.8	1.42867	0.0466608	0.025384
19699.8	1.43561	0.0205553	0.0123384
19749.7	1.4367	-0.040257	0.0151478
19799.7	1.43736	-0.0788905	0.00293622
19849.7	1.44455	-0.013099	0.0018486
19899.8	1.4385	0.0672011	0.00344644
19949.7	1.44409	0.0406086	-0.019362
19999.8	1.44938	0.0225622	0.00113009
20049.7	1.43803	-0.0740129	0.0243931
20099.8	1.43397	-0.0297643	0.0267949
20149.7	1.42543	-0.0706281	-0.00273984
20199.7	1.4135	-0.0245224	0.00463673
20249.6	1.40757	-0.0302388	-0.0236095
20299.5	1.39707	-0.035063	-0.00920195
20349.5	1.40224	0.0422434	0.024151
20399.5	1.40168	0.00070586	0.00877368
20449.6	1.39231	0.0474967	0.0138821
20499.6	1.38202	-0.0123453	0.0120187
20549.7	1.37209	-0.00188639	-0.00923484
20599.8	1.37299	-0.021266	0.00858512
20649.8	1.36727	0.0118022	-0.0151688
20699.9	1.36425	-0.0141205	-0.0159157
20749.9	1.35696	0.0601671	0.0109723
20799.9	1.34498	0.0583807	-0.0286203
20849.9	1.34229	-0.0411868	-0.0252389
20899.8	1.34327	0.0775327	0.0196639
20949.8	1.34454	0.0344033	-0.00911521
20999.8	1.33571	-0.073864	0.00270374
21049.7	1.34057	0.0403008	0.0210341
21099.7	1.33825	-0.0293991	-0.0116914
21149.8	1.33682	0.0467051	0.00447026
21199.7	1.33838	0.0324362	0.013505
21249.7	1.33553	-0.0421272	-0.0116371
21299.7	1.33825	-0.0448113	-0.0088724
21349.6	1.32977	0.0166937	-0.025614
21399.6	1.32901	-0.0479697	0.00474925
21449.6	1.33356	-0.0567554	0.0119502
21499.6	1.34009	0.0230333	-0.0299644
21549.7	1.34701	-0.0102164	-0.0100906
21599.7	1.35386	-0.0106632	-0.00636026
21649.6	1.35925	-0.0119348	0.0196906
21699.6	1.35006	0.0106856	0.0276176
21749.6	1.35087	-0.0137557	0.00290076
21799.6	1.33962	-0.0603169	0.00528169
21849.6	1.34711	0.0515099	-0.0124653
21899.6	1.34998	0.0225022	-0.0171634
21949.6	1.35253	-0.0278812	0.0150697
21999.7	1.35579	0.0181637	-0.00124648
22049.7	1.3503	-0.0308957	-0.0242778
22099.7	1.3555	0.0783656	-0.0109162
22149.7	1.35722	-0.00450693	-0.0254742
22199.8	1.35993	-0.0220081	0.0110585
22249.7	1.351	-0.037813	-0.000921916
22299.7	1.34388	0.0499893	0.00386065
22349.6	1.35028	0.0187553	0.00789794
22399.5	1.35495	-0.0718304	-0.0202664
22449.4	1.35362	-0.0734447	0.00530033
22499.4	1.34559	0.0549017	0.005082
22549.3	1.33442	0.0439685	-0.0231292
22599.4	1.33459	0.0603394	0.0166232
22649.3	1.34122	-0.000635256	0.0162179
22699.2	1.33692	-0.0474223	-0.0249527
22749.3	1.3416	-0.0503363	0.0294385
22799.2	1.34358	0.0170723	0.0202648
22849.2	1.33153	-0.0774043	0.00967176
22899.2	1.33376	-0.0261916	-0.0156452
22949.2	1.32191	0.0664098	-0.00394713
22999.1	1.3266	-0.0300871	-0.0278604
23049.1	1.32095	-0.0559901	-0.024315
23099.1	1.31787	-0.0253075	-0.0237209
23149.1	1.32311	0.0793562	-0.0076472
23199.1	1.31881	-0.0584075	-0.0207918
23249	1.31395	0.0211238	-0.00486766
23299.1	1.32157	0.0214058	-0.0270395
23349.1	1.31527	-0.0157447	0.00732435
23399	1.3066	0.07416	0.00296073
23449	1.31144	-0.00953508	0.0239673
23498.9	1.30198	-0.040213	-0.00759396
23549	1.29595	0.0089963	0.000331544
23599	1.29126	0.013776	0.00500919
23649	1.2923	-0.0727895	-0.00524773
23699	1.29066	0.0507449	0.0261022
23749	1.28206	0.0326984	-0.013941
23799	1.27777	-0.0416607	-0.011957
23849.1	1.26849	0.0176635	0.0265706
23899.1	1.26374	-0.0447466	-0.0209938
23949.1	1.26734	0.0240439	-0.0202351
23999.1	1.26143	-0.0136966	0.015478
24049	1.25253	0.0298625	-0.00792976
24098.9	1.24532	0.0323502	0.0110672
24148.9	1.24523	0.00589023	-0.0160949
24198.9	1.23415	0.0227582	-0.0234645
24248.9	1.23597	0.0451427	-0.00278775
24298.8	1.23601	-0.0765027	-0.00791176
24348.7	1.22965	-0.0264625	0.0165465
24398.8	1.22648	0.0683317	-0.0109787
24448.8	1.21813	0.0714957	0.0104854
24498.8	1.21894	-0.0211501	0.0191019
24548.9	1.21195	0.025455	-0.00681115
24598.9	1.21157	0.0162075	0.0294955
24648.9	1.21338	-0.0126008	0.0220032
24698.9	1.22045	0.0293513	0.0101952
24748.9	1.2155	0.0757747	-0.0206892
24799	1.20591	0.0556926	0.00953739
24849	1.19554	-0.00915588	0.013893
24899	1.18662	0.0338463	0.0206117
24949	1.17804	-0.0474591	-0.0166783
